1,0.459012285,0.453046856,0.456627784,0.457343994,0.452110754,0.457406545,0.4524605,0.449970459,0.448416323,0.459742602,0.450630103,0.446781833,0.447853537,0.455178731,0.452894354,0.454289686,0.458083433,0.457124009,0.452922345,0.458567453,0.476579057,0.449934087,0.454429432,0.457077779,0.450569007,0.454214188,0.454160165,0.463331678,0.457673049,0.462615057,0.469924078,0.457790835,0.45312923,0.459384458,0.464370465,0.462964374,0.463456177,0.46615719,0.460190877,0.457390287,0.460959516,0.467344183,0.461131722,0.494052111,0.47902226,0.469683426,0.463878071,0.470454827,0.464852607,0.463015904,0.466218964,0.461559009,0.462121739,0.464816254,0.468074255,0.467541639,0.463739533,0.460292244,0.460910179,0.462959857,0.466284281,0.472859871,0.493776036,0.46749431,0.467827207,0.472801158,0.471452147,0.462230865,0.460729635,0.457006214,0.460431756,0.46732057,0.467013951
2,0.431412216,0.42914602,0.429543301,0.431769731,0.431682318,0.433080172,0.427912221,0.430692353,0.428544375,0.4347432,0.428408021,0.426445546,0.423434816,0.428652744,0.429278587,0.42854298,0.430908158,0.432056527,0.42784038,0.435400248,0.455275911,0.428528137,0.432294094,0.437973866,0.427944302,0.431977584,0.423878845,0.442613938,0.432958363,0.440702515,0.444897449,0.433750169,0.429671192,0.435486068,0.435766094,0.438316114,0.44026095,0.440296047,0.436673369,0.432505519,0.438172646,0.438957921,0.439128439,0.470687135,0.444992643,0.444683757,0.440960859,0.439587217,0.441878697,0.441926264,0.442532281,0.435720459,0.432439548,0.435374518,0.44283802,0.43944093,0.437586134,0.437969745,0.439344722,0.439811924,0.442660354,0.446796447,0.47033946,0.438892779,0.441942047,0.447329672,0.44922234,0.440138109,0.438222796,0.433549308,0.432566525,0.439470642,0.445858245
3,0.415926539,0.412812558,0.417045858,0.42208408,0.420562281,0.417155008,0.416500438,0.413527119,0.411380152,0.421919407,0.414513262,0.41412971,0.411298497,0.417324448,0.417587466,0.416117864,0.417002352,0.418738301,0.414414638,0.423021229,0.443771852,0.416931633,0.421473658,0.423049902,0.413292729,0.414987538,0.415580715,0.429951884,0.420681195,0.424594229,0.429216104,0.420859978,0.416777977,0.418553668,0.42742348,0.427344896,0.426333184,0.431149465,0.422026968,0.422094445,0.418347727,0.42545769,0.423812651,0.457469217,0.43769101,0.432689702,0.427153016,0.430402696,0.43480947,0.428793204,0.428791078,0.425691848,0.423068931,0.428775341,0.433046744,0.429311231,0.423539811,0.42655373,0.428308523,0.425821242,0.433446054,0.430625619,0.45726352,0.423904439,0.431757979,0.434781512,0.431829422,0.428270764,0.425446479,0.421611416,0.418351203,0.427520977,0.431607839
4,0.406470987,0.411037864,0.406662805,0.413381639,0.409472227,0.4101893,0.408525747,0.407256702,0.405013258,0.415920307,0.407757527,0.404513701,0.402931029,0.407988098,0.411595293,0.409378257,0.412960238,0.412707953,0.41109609,0.411361369,0.438372968,0.414058508,0.413220885,0.417589901,0.410602023,0.412190483,0.409222359,0.427981412,0.415521299,0.421361173,0.425478908,0.411428724,0.410768349,0.411561946,0.422557177,0.419952145,0.421080356,0.424228325,0.417006973,0.419486847,0.41466602,0.419385775,0.420253126,0.454790945,0.429677526,0.42623479,0.426336193,0.433143491,0.428075281,0.42310607,0.422983635,0.418498592,0.415016533,0.420933036,0.423538988,0.424758319,0.418066086,0.422856445,0.41994649,0.418220687,0.430257246,0.425481277,0.451693993,0.420407471,0.424405979,0.430223675,0.425647814,0.42209048,0.419853741,0.414035922,0.414241709,0.421928612,0.423666077
5,0.412150914,0.414822624,0.41300988,0.41800181,0.419977279,0.415142784,0.414282534,0.416127026,0.415567186,0.423004493,0.418108184,0.415707818,0.408268934,0.412172272,0.416458074,0.417607367,0.4172662,0.417535064,0.416798303,0.416611734,0.434197103,0.417463303,0.424722471,0.420177046,0.413628249,0.413324253,0.411315964,0.429104084,0.421149823,0.429106091,0.428932877,0.417207046,0.417093278,0.415848248,0.42382298,0.426111797,0.429767218,0.426579861,0.421687736,0.420789375,0.42036541,0.424347582,0.426969703,0.457462883,0.437252074,0.436477188,0.434177859,0.432507447,0.433091229,0.427907354,0.431546516,0.426936891,0.424244653,0.428722725,0.429726525,0.431362584,0.425432961,0.431023807,0.425825334,0.424323591,0.439328373,0.434012901,0.456885094,0.429381506,0.432724004,0.431300767,0.432124473,0.429031087,0.42207866,0.417717698,0.419854818,0.42727497,0.427220508
6,0.43053203,0.45304522,0.44240399,0.449778151,0.457901338,0.446361016,0.443769439,0.447901279,0.45253175,0.45553786,0.446840435,0.44803058,0.434205523,0.444642198,0.451460954,0.453103882,0.445292504,0.451580857,0.44912687,0.451723143,0.462385648,0.44504976,0.456681028,0.448460389,0.44093103,0.443811433,0.444905878,0.458837177,0.456750906,0.461232571,0.456508003,0.444828265,0.452187722,0.448066474,0.454400029,0.462024821,0.470083858,0.452153142,0.448086406,0.452316296,0.447568861,0.450763298,0.456399339,0.48603592,0.467330614,0.466760097,0.466601616,0.461378561,0.465524788,0.464048267,0.471435287,0.45888557,0.455913676,0.462759368,0.459661554,0.461249985,0.458609796,0.467283764,0.457341702,0.457979405,0.474479438,0.469836759,0.485434192,0.46767039,0.468735583,0.463952103,0.461753919,0.463532321,0.453363373,0.454672854,0.454227317,0.451694342,0.446238062
7,0.467020543,0.512387266,0.495469958,0.509417995,0.51580494,0.500178133,0.499311358,0.503739725,0.511044031,0.513270865,0.506862768,0.499366193,0.48882446,0.49467896,0.507958859,0.515683194,0.505899134,0.505505836,0.503313281,0.509193476,0.50770642,0.506417798,0.521077645,0.506219123,0.497525373,0.497319713,0.499932384,0.511373438,0.513452103,0.521527621,0.505279336,0.499220682,0.508441791,0.498971943,0.509646804,0.520395987,0.532270168,0.501297007,0.494897311,0.496068729,0.502521855,0.505117237,0.517531701,0.544327988,0.530912425,0.527106333,0.524262611,0.522201507,0.511805601,0.517784343,0.534433397,0.512060842,0.51281288,0.518644174,0.515839225,0.516104369,0.516976002,0.531190773,0.513167109,0.515193878,0.535875279,0.527020133,0.539038721,0.522256677,0.530665457,0.506802504,0.504129395,0.515164854,0.509422316,0.504522406,0.512515831,0.49621428,0.493574956
8,0.509591162,0.571555304,0.557037615,0.560708379,0.57298887,0.549900407,0.55380496,0.561792158,0.568853905,0.562422442,0.555139456,0.553672135,0.543086204,0.553714794,0.567944143,0.578519699,0.55566129,0.554813735,0.563048293,0.567273823,0.554579173,0.560824805,0.576635677,0.557753879,0.553712024,0.553413171,0.554931876,0.555915226,0.56985054,0.577879643,0.556644623,0.552376322,0.565564655,0.554781896,0.563339672,0.579070032,0.59363719,0.553459152,0.545601555,0.548359882,0.548993569,0.554633295,0.576383016,0.595778691,0.584959247,0.577633589,0.579342022,0.578281159,0.567191008,0.573427092,0.590775477,0.569729107,0.571054271,0.579006812,0.575506806,0.572532763,0.572545141,0.584518384,0.567275988,0.569855592,0.5934467,0.576559072,0.571309187,0.586240788,0.588874506,0.558482034,0.549734627,0.567411573,0.554099306,0.553003203,0.567597151,0.557022112,0.544864872
9,0.551591716,0.622036622,0.602401104,0.610100872,0.617861174,0.597120498,0.595656891,0.608498463,0.617022601,0.607105249,0.606993919,0.605232726,0.592408076,0.59612855,0.615313832,0.623400339,0.6016589,0.605507754,0.614322347,0.616550297,0.595350354,0.603078322,0.621848083,0.600723632,0.603845435,0.60510863,0.599357475,0.581753091,0.614917977,0.624435033,0.597644693,0.600241714,0.620101509,0.603229749,0.609610076,0.62663691,0.641455159,0.593431627,0.5907198,0.587181195,0.592292347,0.600245294,0.623212591,0.646540164,0.630228918,0.624512849,0.625059433,0.619095785,0.602741818,0.619463966,0.634496553,0.608249406,0.616793162,0.633465704,0.617160803,0.6087031,0.619092124,0.637385849,0.612654653,0.617930541,0.63943863,0.617353817,0.613944032,0.629189508,0.634881216,0.600960422,0.5898315,0.611538553,0.597540594,0.603357774,0.621093759,0.602512069,0.586060719
10,0.587334185,0.660234369,0.635368687,0.646870147,0.656746973,0.631553176,0.630467493,0.644068197,0.655233496,0.649306092,0.639141282,0.644347311,0.62960304,0.632323653,0.650475372,0.658878288,0.63398381,0.634252747,0.651869653,0.650939042,0.633535913,0.638647794,0.65962321,0.635697818,0.638346659,0.641827865,0.636774937,0.633575539,0.656379124,0.66457665,0.63431552,0.6357979,0.658503094,0.641677921,0.643833837,0.66133704,0.671591902,0.632517445,0.629990832,0.626079822,0.630123337,0.641461817,0.664866974,0.684187881,0.664715194,0.652578821,0.646929646,0.642816134,0.631665272,0.654520448,0.66761184,0.648720346,0.650001227,0.669762025,0.647657675,0.642422551,0.652475729,0.667977088,0.652390659,0.650892145,0.674525199,0.64755219,0.644600255,0.661775806,0.667377674,0.636598839,0.629437086,0.646461338,0.62947822,0.63581179,0.656938893,0.641904168,0.620497406
