1,1,26,24,24,-55.25
1,2,63,48,24,-47.3
1,3,38,72,24,-60.03
1,4,48,96,24,-54.42
1,5,41,120,24,-52.45
1,6,61,144,24,-60.82
1,7,43,168,24,-60.39
1,8,14,192,24,-57.45
1,9,53,216,24,-49.28
1,10,60,240,24,-51.93
1,11,41,264,24,-49.11
1,12,8,288,24,-50.49
1,13,14,312,24,-45.57
1,14,20,336,24,-54.29
1,15,17,360,24,-47.43
1,16,61,384,24,-51.78
1,17,65,408,24,-49.53
1,18,24,432,24,-45.67
1,19,60,456,24,-45.18
1,20,44,480,24,-32.67
1,21,8,504,24,-37.02
1,22,8,528,24,-27.49
1,23,8,552,24,-20.55
1,24,58,576,24,-12.8
1,25,17,600,24,-11.72
1,26,14,624,24,-12.74
1,27,53,648,24,-11.92
1,28,20,672,24,-11.78
1,29,8,696,24,-11.71
1,30,59,720,24,-11.71
1,31,24,744,24,-11.71
1,32,61,768,24,-11.71
1,33,41,792,24,-11.71
1,34,13,816,24,-11.71
1,35,24,840,24,-11.71
1,36,72,864,24,-11.71
1,37,24,888,24,-11.71
1,38,24,912,24,-11.71
1,39,52,936,24,-11.71
1,40,49,960,24,-12.42
1,41,8,984,24,-11.71
1,42,6,1008,24,-11.71
1,43,13,1032,24,-11.71
1,44,60,1056,24,-11.71
1,45,1,1080,24,-11.71
1,46,49,1104,24,-11.71
1,47,48,1128,24,-11.71
1,48,28,1152,24,-11.71
1,49,34,1176,24,-11.71
1,50,20,1200,24,-11.71
1,51,34,1224,24,-11.71
1,52,67,1248,24,-11.71
1,53,0,1272,24,-11.71
1,54,49,1296,24,-11.71
1,55,41,1320,24,-11.71
1,56,34,1344,24,-11.71
1,57,37,1368,24,-11.71
1,58,32,1392,24,-11.71
1,59,43,1416,24,-11.71
1,60,27,1440,24,-11.71
1,61,37,1464,24,-11.71
1,62,6,1488,24,-11.71
1,63,1,1512,24,-11.71
1,64,46,1536,24,-11.71
1,65,13,1560,24,-11.71
1,66,46,1584,24,-11.71
1,67,57,1608,24,-11.71
1,68,61,1632,24,-11.71
1,69,34,1656,24,-11.71
1,70,60,1680,24,-11.71
1,71,31,1704,24,-11.71
1,72,59,1728,24,-11.71
1,73,37,1752,24,-11.71
1,74,46,1776,24,-11.71
1,75,41,1800,24,-11.71
1,76,8,1824,24,-11.71
1,77,43,1848,24,-11.71
1,78,32,1872,24,-11.71
1,79,0,1896,24,-11.71
1,80,37,1920,24,-11.71
1,81,31,1944,24,-11.71
1,82,31,1968,24,-11.71
1,83,34,1992,24,-11.71
1,84,24,2016,24,-11.71
2,1,15,24,24,-46.31
2,2,57,48,24,-56.23
2,3,57,72,24,-50.36
2,4,46,96,24,-56.33
2,5,31,120,24,-50.02
2,6,0,144,24,-46.9
2,7,38,168,24,-50.16
2,8,53,192,24,-52.15
2,9,32,216,24,-49.71
2,10,31,240,24,-51.6
2,11,20,264,24,-52.84
2,12,37,288,24,-53.84
2,13,34,312,24,-50.02
2,14,46,336,24,-45.19
2,15,58,360,24,-49.94
2,16,61,384,24,-46.1
2,17,34,408,24,-42.41
2,18,65,432,24,-42.45
2,19,32,456,24,-40.98
2,20,8,480,24,-45.2
2,21,46,504,24,-42.93
2,22,52,528,24,-38.74
2,23,44,552,24,-39.92
2,24,14,576,24,-36.49
2,25,20,600,24,-35.37
2,26,59,624,24,-30.46
2,27,31,648,24,-27.68
2,28,13,672,24,-16.58
2,29,1,696,24,-13.39
2,30,27,720,24,-12.95
2,31,24,744,24,-13.56
2,32,8,768,24,-12.95
2,33,1,792,24,-12.95
2,34,44,816,24,-12.95
2,35,1,840,24,-12.95
2,36,26,864,24,-12.95
2,37,34,888,24,-12.95
2,38,34,912,24,-12.95
