1,1,26,24,24,-52.15
1,2,63,48,24,-46.14
1,3,38,72,24,-44.4
1,4,48,96,24,-50.37
1,5,41,120,24,-50.33
1,6,61,144,24,-48.85
1,7,43,168,24,-49.63
1,8,14,192,24,-55.02
1,9,53,216,24,-46.11
1,10,60,240,24,-45.63
1,11,41,264,24,-51.7
1,12,8,288,24,-44.04
1,13,14,312,24,-42.77
1,14,20,336,24,-52.29
1,15,17,360,24,-42.43
1,16,61,384,24,-45.86
1,17,65,408,24,-50.18
1,18,24,432,24,-41.63
1,19,60,456,24,-39.75
1,20,44,480,24,-44.56
1,21,8,504,24,-44.69
1,22,8,528,24,-41.6
1,23,8,552,24,-43.94
1,24,58,576,24,-46.21
1,25,17,600,24,-39.38
1,26,14,624,24,-41.18
1,27,53,648,24,-43.3
1,28,20,672,24,-46.28
1,29,8,696,24,-50.15
1,30,59,720,24,-40.27
1,31,24,744,24,-46.76
1,32,61,768,24,-44.46
1,33,41,792,24,-45.69
1,34,13,816,24,-39.88
1,35,24,840,24,-41.61
1,36,72,864,24,-43.35
1,37,24,888,24,-37.47
1,38,24,912,24,-40.73
1,39,52,936,24,-44.04
1,40,49,960,24,-38.58
1,41,8,984,24,-37.91
1,42,6,1008,24,-34.87
1,43,13,1032,24,-40.03
1,44,60,1056,24,-47.05
1,45,1,1080,24,-43.8
1,46,49,1104,24,-34.16
1,47,48,1128,24,-34.88
1,48,28,1152,24,-35.14
1,49,34,1176,24,-44.46
1,50,20,1200,24,-40.63
1,51,34,1224,24,-37.69
1,52,67,1248,24,-33.65
1,53,0,1272,24,-32.71
1,54,49,1296,24,-32.45
1,55,41,1320,24,-35.25
1,56,34,1344,24,-36.14
1,57,37,1368,24,-34.98
1,58,32,1392,24,-35.15
1,59,43,1416,24,-37.71
1,60,27,1440,24,-37.27
1,61,37,1464,24,-33.36
1,62,6,1488,24,-37.23
1,63,1,1512,24,-35.08
1,64,46,1536,24,-35.51
1,65,13,1560,24,-34.92
1,66,46,1584,24,-33.75
1,67,57,1608,24,-34.53
1,68,61,1632,24,-32.57
1,69,34,1656,24,-34.0
1,70,60,1680,24,-36.22
1,71,31,1704,24,-34.65
1,72,59,1728,24,-33.71
1,73,37,1752,24,-32.53
1,74,46,1776,24,-28.23
1,75,41,1800,24,-26.61
1,76,8,1824,24,-32.9
1,77,43,1848,24,-28.55
1,78,32,1872,24,-31.02
1,79,0,1896,24,-32.97
1,80,37,1920,24,-31.79
1,81,31,1944,24,-28.4
1,82,31,1968,24,-26.9
1,83,34,1992,24,-27.71
1,84,24,2016,24,-31.75
2,1,15,24,24,-43.24
2,2,57,48,24,-53.81
2,3,57,72,24,-49.95
2,4,46,96,24,-48.81
2,5,31,120,24,-54.09
2,6,0,144,24,-49.3
2,7,38,168,24,-46.49
2,8,53,192,24,-41.82
2,9,32,216,24,-44.68
2,10,31,240,24,-45.97
2,11,20,264,24,-44.7
2,12,37,288,24,-46.8
2,13,34,312,24,-44.94
2,14,46,336,24,-39.37
2,15,58,360,24,-45.81
2,16,61,384,24,-45.88
2,17,34,408,24,-44.2
2,18,65,432,24,-47.23
2,19,32,456,24,-45.34
2,20,8,480,24,-51.56
2,21,46,504,24,-44.97
2,22,52,528,24,-39.14
2,23,44,552,24,-39.22
2,24,14,576,24,-41.82
2,25,20,600,24,-40.53
2,26,59,624,24,-42.81
2,27,31,648,24,-51.27
2,28,13,672,24,-34.78
2,29,1,696,24,-39.62
2,30,27,720,24,-40.45
2,31,24,744,24,-37.22
2,32,8,768,24,-36.35
2,33,1,792,24,-43.26
2,34,44,816,24,-38.43
2,35,1,840,24,-34.17
2,36,26,864,24,-41.2
2,37,34,888,24,-39.23
2,38,34,912,24,-33.75
2,39,46,936,24,-36.08
2,40,34,960,24,-35.62
2,41,13,984,24,-32.73
2,42,1,1008,24,-34.18
2,43,61,1032,24,-34.12
2,44,6,1056,24,-31.94
2,45,59,1080,24,-32.69
2,46,46,1104,24,-29.81
2,47,72,1128,24,-32.52
2,48,46,1152,24,-27.08
2,49,61,1176,24,-31.51
2,50,31,1200,24,-30.73
2,51,37,1224,24,-29.47
2,52,52,1248,24,-29.2
2,53,59,1272,24,-30.29
2,54,27,1296,24,-31.19
2,55,41,1320,24,-25.77
2,56,65,1344,24,-26.31
2,57,41,1368,24,-31.43
2,58,34,1392,24,-23.29
2,59,34,1416,24,-24.92
2,60,72,1440,24,-29.72
2,61,52,1464,24,-24.25
2,62,52,1488,24,-26.15
2,63,72,1512,24,-22.26
2,64,13,1536,24,-27.36
2,65,52,1560,24,-26.43
2,66,41,1584,24,-29.63
2,67,24,1608,24,-29.17
2,68,44,1632,24,-22.86
2,69,31,1656,24,-23.72
2,70,65,1680,24,-21.44
2,71,43,1704,24,-21.36
2,72,0,1728,24,-23.31
2,73,0,1752,24,-25.27
2,74,34,1776,24,-18.79
2,75,13,1800,24,-21.52
2,76,59,1824,24,-19.64
2,77,34,1848,24,-19.52
2,78,6,1872,24,-21.54
2,79,0,1896,24,-19.42
2,80,53,1920,24,-22.15
2,81,41,1944,24,-20.11
2,82,34,1968,24,-18.16
2,83,46,1992,24,-16.76
2,84,63,2016,24,-17.15
3,1,27,24,24,-51.96
3,2,58,48,24,-48.51
3,3,26,72,24,-46.71
3,4,46,96,24,-55.09
3,5,43,120,24,-47.52
3,6,63,144,24,-52.97
3,7,17,168,24,-55.79
3,8,43,192,24,-44.2
3,9,38,216,24,-48.47
3,10,13,240,24,-44.75
3,11,24,264,24,-54.38
3,12,67,288,24,-45.82
3,13,43,312,24,-41.43
3,14,58,336,24,-46.71
3,15,13,360,24,-52.72
3,16,43,384,24,-46.02
3,17,37,408,24,-43.0
3,18,12,432,24,-42.81
3,19,24,456,24,-44.72
3,20,12,480,24,-43.1
3,21,59,504,24,-49.24
3,22,14,528,24,-38.29
3,23,17,552,24,-42.24
3,24,63,576,24,-41.88
3,25,31,600,24,-41.92
3,26,32,624,24,-40.96
3,27,0,648,24,-38.27
3,28,8,672,24,-45.55
3,29,65,696,24,-44.4
3,30,43,720,24,-42.69
3,31,14,744,24,-43.74
3,32,20,768,24,-40.87
3,33,37,792,24,-31.62
3,34,61,816,24,-33.87
3,35,26,840,24,-39.69
3,36,46,864,24,-42.95
3,37,60,888,24,-35.94
3,38,32,912,24,-41.93
3,39,26,936,24,-42.31
3,40,41,960,24,-37.85
3,41,53,984,24,-41.51
3,42,38,1008,24,-36.15
3,43,20,1032,24,-33.17
3,44,0,1056,24,-35.87
3,45,6,1080,24,-41.49
3,46,34,1104,24,-38.98
3,47,14,1128,24,-34.71
3,48,72,1152,24,-35.03
3,49,58,1176,24,-35.38
3,50,6,1200,24,-33.97
3,51,24,1224,24,-34.96
3,52,28,1248,24,-31.88
3,53,8,1272,24,-30.25
3,54,65,1296,24,-33.4
3,55,31,1320,24,-33.83
3,56,44,1344,24,-30.78
3,57,58,1368,24,-28.73
3,58,60,1392,24,-31.52
3,59,53,1416,24,-30.84
3,60,65,1440,24,-27.7
3,61,49,1464,24,-29.41
3,62,48,1488,24,-34.52
3,63,63,1512,24,-24.26
3,64,43,1536,24,-29.27
3,65,43,1560,24,-32.03
3,66,57,1584,24,-24.37
3,67,72,1608,24,-27.9
3,68,63,1632,24,-30.57
3,69,6,1656,24,-25.42
3,70,12,1680,24,-27.13
3,71,8,1704,24,-26.09
3,72,49,1728,24,-27.79
3,73,20,1752,24,-25.72
3,74,6,1776,24,-24.63
3,75,48,1800,24,-27.23
3,76,32,1824,24,-26.41
3,77,32,1848,24,-22.7
3,78,14,1872,24,-25.7
3,79,28,1896,24,-25.17
3,80,13,1920,24,-25.33
3,81,65,1944,24,-20.8
3,82,34,1968,24,-25.87
3,83,27,1992,24,-21.23
3,84,32,2016,24,-21.06
4,1,27,24,24,-52.69
4,2,0,48,24,-56.36
4,3,60,72,24,-48.23
4,4,37,96,24,-46.44
4,5,43,120,24,-55.31
4,6,12,144,24,-59.22
4,7,57,168,24,-51.07
4,8,63,192,24,-42.96
4,9,8,216,24,-47.52
4,10,37,240,24,-51.59
4,11,13,264,24,-43.85
4,12,49,288,24,-46.04
4,13,15,312,24,-48.15
4,14,24,336,24,-43.82
4,15,59,360,24,-45.02
4,16,58,384,24,-43.32
4,17,46,408,24,-45.63
4,18,65,432,24,-49.76
4,19,1,456,24,-41.82
4,20,60,480,24,-41.9
4,21,38,504,24,-44.79
4,22,53,528,24,-42.89
4,23,8,552,24,-41.57
4,24,38,576,24,-41.02
4,25,65,600,24,-38.38
4,26,67,624,24,-36.12
4,27,31,648,24,-42.24
