1,1,26,24,24,-66.1
1,2,63,48,24,-59.87
1,3,38,72,24,-58.78
1,4,48,96,24,-63.16
1,5,41,120,24,-62.87
1,6,61,144,24,-60.93
1,7,43,168,24,-64.94
1,8,14,192,24,-67.53
1,9,53,216,24,-58.46
1,10,60,240,24,-57.46
1,11,41,264,24,-62.52
1,12,8,288,24,-58.65
1,13,14,312,24,-51.26
1,14,20,336,24,-63.54
1,15,17,360,24,-54.19
1,16,61,384,24,-62.07
1,17,65,408,24,-60.35
1,18,24,432,24,-53.77
1,19,60,456,24,-54.11
1,20,44,480,24,-55.39
1,21,8,504,24,-59.06
1,22,8,528,24,-54.16
1,23,8,552,24,-58.01
1,24,58,576,24,-58.7
1,25,17,600,24,-51.38
1,26,14,624,24,-52.17
1,27,53,648,24,-53.05
1,28,20,672,24,-62.84
1,29,8,696,24,-61.07
1,30,59,720,24,-55.75
1,31,24,744,24,-61.6
1,32,61,768,24,-55.26
1,33,41,792,24,-57.77
1,34,13,816,24,-51.9
1,35,24,840,24,-50.96
1,36,72,864,24,-56.53
1,37,24,888,24,-51.14
1,38,24,912,24,-50.88
1,39,52,936,24,-61.36
1,40,49,960,24,-54.17
1,41,8,984,24,-49.01
1,42,6,1008,24,-46.36
1,43,13,1032,24,-53.74
1,44,60,1056,24,-60.21
1,45,1,1080,24,-52.79
1,46,49,1104,24,-50.41
1,47,48,1128,24,-53.2
1,48,28,1152,24,-47.38
1,49,34,1176,24,-53.81
1,50,20,1200,24,-51.75
1,51,34,1224,24,-47.13
1,52,67,1248,24,-44.93
1,53,0,1272,24,-50.5
1,54,49,1296,24,-46.08
1,55,41,1320,24,-52.86
1,56,34,1344,24,-45.7
1,57,37,1368,24,-49.66
1,58,32,1392,24,-48.91
1,59,43,1416,24,-48.3
1,60,27,1440,24,-42.73
1,61,37,1464,24,-45.3
1,62,6,1488,24,-46.73
1,63,1,1512,24,-48.31
1,64,46,1536,24,-45.8
1,65,13,1560,24,-50.25
1,66,46,1584,24,-41.04
1,67,57,1608,24,-45.86
1,68,61,1632,24,-41.31
1,69,34,1656,24,-41.97
1,70,60,1680,24,-44.41
1,71,31,1704,24,-47.78
1,72,59,1728,24,-44.72
1,73,37,1752,24,-40.64
1,74,46,1776,24,-39.85
1,75,41,1800,24,-43.54
1,76,8,1824,24,-44.4
1,77,43,1848,24,-44.13
1,78,32,1872,24,-44.17
1,79,0,1896,24,-40.95
1,80,37,1920,24,-38.92
1,81,31,1944,24,-45.28
1,82,31,1968,24,-38.51
1,83,34,1992,24,-39.94
1,84,24,2016,24,-39.62
2,1,15,24,24,-56.9
2,2,57,48,24,-66.4
2,3,57,72,24,-61.37
2,4,46,96,24,-62.06
2,5,31,120,24,-66.47
2,6,0,144,24,-65.6
2,7,38,168,24,-59.47
2,8,53,192,24,-55.42
2,9,32,216,24,-60.19
2,10,31,240,24,-59.7
2,11,20,264,24,-64.09
2,12,37,288,24,-62.13
2,13,34,312,24,-56.55
2,14,46,336,24,-51.71
2,15,58,360,24,-58.78
2,16,61,384,24,-60.39
2,17,34,408,24,-58.07
2,18,65,432,24,-62.61
2,19,32,456,24,-54.64
2,20,8,480,24,-63.87
2,21,46,504,24,-57.12
2,22,52,528,24,-52.34
2,23,44,552,24,-56.42
2,24,14,576,24,-58.1
2,25,20,600,24,-56.44
2,26,59,624,24,-56.76
2,27,31,648,24,-61.1
2,28,13,672,24,-51.36
2,29,1,696,24,-51.8
2,30,27,720,24,-54.88
2,31,24,744,24,-48.84
2,32,8,768,24,-50.16
2,33,1,792,24,-49.39
2,34,44,816,24,-58.04
2,35,1,840,24,-49.18
2,36,26,864,24,-55.24
2,37,34,888,24,-52.64
2,38,34,912,24,-47.01
2,39,46,936,24,-52.35
2,40,34,960,24,-53.48
2,41,13,984,24,-47.74
2,42,1,1008,24,-48.08
2,43,61,1032,24,-46.52
2,44,6,1056,24,-50.51
2,45,59,1080,24,-50.24
2,46,46,1104,24,-45.21
2,47,72,1128,24,-46.89
2,48,46,1152,24,-47.71
2,49,61,1176,24,-49.75
2,50,31,1200,24,-50.1
2,51,37,1224,24,-49.52
2,52,52,1248,24,-43.86
2,53,59,1272,24,-45.67
2,54,27,1296,24,-48.3
2,55,41,1320,24,-47.46
2,56,65,1344,24,-36.07
2,57,41,1368,24,-42.74
2,58,34,1392,24,-38.42
2,59,34,1416,24,-44.89
2,60,72,1440,24,-45.62
2,61,52,1464,24,-45.43
2,62,52,1488,24,-42.57
2,63,72,1512,24,-41.54
2,64,13,1536,24,-40.39
2,65,52,1560,24,-42.81
2,66,41,1584,24,-44.34
2,67,24,1608,24,-47.6
2,68,44,1632,24,-38.42
2,69,31,1656,24,-38.87
2,70,65,1680,24,-33.81
2,71,43,1704,24,-38.92
2,72,0,1728,24,-41.0
2,73,0,1752,24,-39.51
2,74,34,1776,24,-35.18
2,75,13,1800,24,-36.21
2,76,59,1824,24,-39.93
2,77,34,1848,24,-37.63
2,78,6,1872,24,-34.71
2,79,0,1896,24,-36.16
2,80,53,1920,24,-35.66
2,81,41,1944,24,-33.37
2,82,34,1968,24,-35.43
2,83,46,1992,24,-31.86
2,84,63,2016,24,-34.87
3,1,27,24,24,-65.91
3,2,58,48,24,-62.22
3,3,26,72,24,-63.26
3,4,46,96,24,-67.07
3,5,43,120,24,-58.67
3,6,63,144,24,-65.65
3,7,17,168,24,-68.56
3,8,43,192,24,-55.09
3,9,38,216,24,-64.74
3,10,13,240,24,-61.01
3,11,24,264,24,-68.62
3,12,67,288,24,-58.6
3,13,43,312,24,-56.32
3,14,58,336,24,-61.73
3,15,13,360,24,-69.99
3,16,43,384,24,-62.0
3,17,37,408,24,-58.23
3,18,12,432,24,-57.35
3,19,24,456,24,-59.46
3,20,12,480,24,-57.76
3,21,59,504,24,-62.55
3,22,14,528,24,-55.34
3,23,17,552,24,-62.01
3,24,63,576,24,-56.25
3,25,31,600,24,-58.59
3,26,32,624,24,-51.16
3,27,0,648,24,-57.08
3,28,8,672,24,-56.93
3,29,65,696,24,-58.42
3,30,43,720,24,-58.78
3,31,14,744,24,-57.92
3,32,20,768,24,-60.51
3,33,37,792,24,-51.74
3,34,61,816,24,-49.96
3,35,26,840,24,-55.98
3,36,46,864,24,-59.99
3,37,60,888,24,-50.11
3,38,32,912,24,-55.18
3,39,26,936,24,-56.19
3,40,41,960,24,-50.37
3,41,53,984,24,-59.79
3,42,38,1008,24,-49.04
3,43,20,1032,24,-47.94
3,44,0,1056,24,-53.12
3,45,6,1080,24,-57.4
3,46,34,1104,24,-49.27
3,47,14,1128,24,-51.78
3,48,72,1152,24,-49.44
3,49,58,1176,24,-47.27
3,50,6,1200,24,-50.28
3,51,24,1224,24,-49.79
3,52,28,1248,24,-51.02
3,53,8,1272,24,-44.93
3,54,65,1296,24,-47.01
3,55,31,1320,24,-45.88
3,56,44,1344,24,-46.18
3,57,58,1368,24,-46.57
3,58,60,1392,24,-56.32
3,59,53,1416,24,-48.62
3,60,65,1440,24,-46.87
3,61,49,1464,24,-47.76
3,62,48,1488,24,-47.21
3,63,63,1512,24,-39.18
3,64,43,1536,24,-45.63
3,65,43,1560,24,-42.99
3,66,57,1584,24,-36.37
3,67,72,1608,24,-43.47
3,68,63,1632,24,-43.94
3,69,6,1656,24,-40.22
3,70,12,1680,24,-47.03
3,71,8,1704,24,-38.06
3,72,49,1728,24,-41.53
3,73,20,1752,24,-43.58
3,74,6,1776,24,-44.73
3,75,48,1800,24,-44.3
3,76,32,1824,24,-39.52
3,77,32,1848,24,-49.69
3,78,14,1872,24,-43.45
3,79,28,1896,24,-42.27
3,80,13,1920,24,-40.67
3,81,65,1944,24,-35.76
3,82,34,1968,24,-37.92
3,83,27,1992,24,-34.94
3,84,32,2016,24,-34.34
4,1,27,24,24,-66.53
4,2,0,48,24,-69.01
4,3,60,72,24,-62.5
4,4,37,96,24,-56.2
4,5,43,120,24,-67.91
4,6,12,144,24,-72.89
4,7,57,168,24,-64.55
